"ID" "Year" "LAI_Q90" "Municipality"
"Akmene.2011" 2 2011 4.20294721207351 "Akmene"
"Joniskis.2011" 3 2011 4.39517042268741 "Joniskis"
"Kelme.2011" 4 2011 4.76806233723133 "Kelme"
"Pakruojis.2011" 5 2011 4.27762628553427 "Pakruojis"
"Radviliskis.2011" 6 2011 4.31852540395253 "Radviliskis"
"Alytus.2011" 7 2011 4.23574814017967 "Alytus"
"Druskininkai.2011" 8 2011 3.17954544587569 "Druskininkai"
"Lazdijai.2011" 9 2011 3.99987457754068 "Lazdijai"
"Varena.2011" 10 2011 4.00613578487663 "Varena"
"Birstonas.2011" 11 2011 3.83499997138977 "Birstonas"
"Jonava.2011" 12 2011 4.47532759864977 "Jonava"
"Kedainiai.2011" 13 2011 4.4347160918332 "Kedainiai"
"Kaisiadorys.2011" 14 2011 4.639155601787 "Kaisiadorys"
"Kaunas.2011" 15 2011 4.33730244121753 "Kaunas"
"Prienai.2011" 16 2011 4.40211335735636 "Prienai"
"Raseiniai.2011" 17 2011 4.30739385159988 "Raseiniai"
"Silute.2011" 18 2011 4.66642627185454 "Silute"
"Klaipeda.2011" 19 2011 4.12759795247391 "Klaipeda"
"Kretinga.2011" 20 2011 3.81096547074126 "Kretinga"
"Neringa.2011" 21 2011 3.0104047530038 "Neringa"
"Palanga.2011" 22 2011 4.18663816696558 "Palanga"
"Skuodas.2011" 23 2011 4.08280817354443 "Skuodas"
"Sakiai.2011" 24 2011 4.42816263605 "Sakiai"
"Marijampole.2011" 25 2011 4.2894401026093 "Marijampole"
"Vilkaviskis.2011" 26 2011 4.1652841752087 "Vilkaviskis"
"Birzai.2011" 27 2011 4.25899020609897 "Birzai"
"Kupiskis.2011" 28 2011 4.42714600771534 "Kupiskis"
"Panevezys.2011" 29 2011 4.46000792168772 "Panevezys"
"Pasvalys.2011" 30 2011 4.08992614861341 "Pasvalys"
"Rokiskis.2011" 31 2011 4.46100011792608 "Rokiskis"
"Silale.2011" 32 2011 5.20746124577657 "Silale"
"Jurbarkas.2011" 33 2011 4.27696481975821 "Jurbarkas"
"Taurage.2011" 34 2011 4.99854505005756 "Taurage"
"Mazeikiai.2011" 35 2011 3.85249412324015 "Mazeikiai"
"Plunge.2011" 36 2011 4.99729726329559 "Plunge"
"Telsiai.2011" 37 2011 4.81414352886378 "Telsiai"
"Anyksciai.2011" 38 2011 4.61302113583994 "Anyksciai"
"Ignalina.2011" 39 2011 4.7801308611959 "Ignalina"
"Moletai.2011" 40 2011 4.84390231510737 "Moletai"
"Utena.2011" 41 2011 5.22271034397725 "Utena"
"Zarasai.2011" 42 2011 5.09282279364552 "Zarasai"
"Salcininkai.2011" 43 2011 4.52165018286716 "Salcininkai"
"Sirvintos.2011" 44 2011 4.69770447043157 "Sirvintos"
"Svencionys.2011" 45 2011 4.53899443492918 "Svencionys"
"Trakai.2011" 46 2011 4.54494913368096 "Trakai"
"Ukmerge.2011" 47 2011 4.59232117481986 "Ukmerge"
"Vilnius.2011" 48 2011 4.74599434618327 "Vilnius"
"Siauliai.2012" 1 2012 4.60834221294127 "Siauliai"
"Akmene.2012" 2 2012 4.28359416549175 "Akmene"
"Joniskis.2012" 3 2012 4.85159806187403 "Joniskis"
"Kelme.2012" 4 2012 4.68670259475708 "Kelme"
"Pakruojis.2012" 5 2012 4.7323671706385 "Pakruojis"
"Radviliskis.2012" 6 2012 4.65810217025676 "Radviliskis"
"Alytus.2012" 7 2012 4.28840888266387 "Alytus"
"Druskininkai.2012" 8 2012 3.32397726232355 "Druskininkai"
"Lazdijai.2012" 9 2012 3.81970506297977 "Lazdijai"
"Varena.2012" 10 2012 4.14424265554852 "Varena"
"Birstonas.2012" 11 2012 3.79774998903275 "Birstonas"
"Jonava.2012" 12 2012 4.78976533605707 "Jonava"
"Kedainiai.2012" 13 2012 4.84844276266144 "Kedainiai"
"Kaisiadorys.2012" 14 2012 4.66567846114657 "Kaisiadorys"
"Kaunas.2012" 15 2012 4.50508068816557 "Kaunas"
"Prienai.2012" 16 2012 4.39320194647835 "Prienai"
"Raseiniai.2012" 17 2012 4.5400865902581 "Raseiniai"
"Silute.2012" 18 2012 4.48865181226822 "Silute"
"Klaipeda.2012" 19 2012 4.12597784827068 "Klaipeda"
"Kretinga.2012" 20 2012 4.28767758607078 "Kretinga"
"Neringa.2012" 21 2012 3.08128569790295 "Neringa"
"Palanga.2012" 22 2012 4.43188032791485 "Palanga"
"Skuodas.2012" 23 2012 4.22077184932592 "Skuodas"
"Sakiai.2012" 24 2012 4.60430767008158 "Sakiai"
"Marijampole.2012" 25 2012 4.41655450520573 "Marijampole"
"Vilkaviskis.2012" 26 2012 4.45487284561863 "Vilkaviskis"
"Birzai.2012" 27 2012 4.4299006268798 "Birzai"
"Kupiskis.2012" 28 2012 4.46370035797728 "Kupiskis"
"Panevezys.2012" 29 2012 4.65925789853573 "Panevezys"
"Pasvalys.2012" 30 2012 4.58597851542268 "Pasvalys"
"Rokiskis.2012" 31 2012 4.49447864438948 "Rokiskis"
"Silale.2012" 32 2012 5.12295274256759 "Silale"
"Jurbarkas.2012" 33 2012 4.5878090433448 "Jurbarkas"
"Taurage.2012" 34 2012 4.7475055399022 "Taurage"
"Mazeikiai.2012" 35 2012 4.05967115008778 "Mazeikiai"
"Plunge.2012" 36 2012 4.97481686141432 "Plunge"
"Telsiai.2012" 37 2012 4.61399331974741 "Telsiai"
"Anyksciai.2012" 38 2012 4.63128886637581 "Anyksciai"
"Ignalina.2012" 39 2012 4.66995850501257 "Ignalina"
"Moletai.2012" 40 2012 4.72877980358108 "Moletai"
"Utena.2012" 41 2012 5.05436940778888 "Utena"
"Zarasai.2012" 42 2012 4.97562192428136 "Zarasai"
"Salcininkai.2012" 43 2012 4.40455089301356 "Salcininkai"
"Sirvintos.2012" 44 2012 4.63397083876308 "Sirvintos"
"Svencionys.2012" 45 2012 4.51922940544072 "Svencionys"
"Trakai.2012" 46 2012 4.59781298309052 "Trakai"
"Ukmerge.2012" 47 2012 4.83909852487344 "Ukmerge"
"Vilnius.2012" 48 2012 4.6279742209212 "Vilnius"
"Siauliai.2013" 1 2013 4.90997103757611 "Siauliai"
"Akmene.2013" 2 2013 4.43440542033037 "Akmene"
"Joniskis.2013" 3 2013 4.89580368826034 "Joniskis"
"Kelme.2013" 4 2013 4.8536142854319 "Kelme"
"Pakruojis.2013" 5 2013 5.03979565339948 "Pakruojis"
"Radviliskis.2013" 6 2013 4.98602237648713 "Radviliskis"
"Alytus.2013" 7 2013 4.46844888291536 "Alytus"
"Druskininkai.2013" 8 2013 3.31147726665844 "Druskininkai"
"Lazdijai.2013" 9 2013 4.16679299457333 "Lazdijai"
"Varena.2013" 10 2013 4.26124707473308 "Varena"
"Birstonas.2013" 11 2013 3.99087500572205 "Birstonas"
"Jonava.2013" 12 2013 4.75929832323333 "Jonava"
"Kedainiai.2013" 13 2013 4.78227255169802 "Kedainiai"
"Kaisiadorys.2013" 14 2013 4.6765781678633 "Kaisiadorys"
"Kaunas.2013" 15 2013 4.60384390493466 "Kaunas"
"Prienai.2013" 16 2013 4.57930555257711 "Prienai"
"Raseiniai.2013" 17 2013 4.52794692646858 "Raseiniai"
"Silute.2013" 18 2013 4.78650550598062 "Silute"
"Klaipeda.2013" 19 2013 4.68201362514821 "Klaipeda"
"Kretinga.2013" 20 2013 4.82390586676009 "Kretinga"
"Neringa.2013" 21 2013 3.24654760156359 "Neringa"
"Palanga.2013" 22 2013 4.75150996803218 "Palanga"
"Skuodas.2013" 23 2013 4.49525992888192 "Skuodas"
"Sakiai.2013" 24 2013 4.76742070441774 "Sakiai"
"Marijampole.2013" 25 2013 4.66011709330059 "Marijampole"
"Vilkaviskis.2013" 26 2013 4.88947602081755 "Vilkaviskis"
"Birzai.2013" 27 2013 4.48961128180232 "Birzai"
"Kupiskis.2013" 28 2013 4.23448455617746 "Kupiskis"
"Panevezys.2013" 29 2013 4.88446250201382 "Panevezys"
"Pasvalys.2013" 30 2013 4.74494964921983 "Pasvalys"
"Rokiskis.2013" 31 2013 4.29227764758769 "Rokiskis"
"Silale.2013" 32 2013 5.05003213714787 "Silale"
"Jurbarkas.2013" 33 2013 4.69664177903492 "Jurbarkas"
"Taurage.2013" 34 2013 4.74027695595954 "Taurage"
"Mazeikiai.2013" 35 2013 4.35420883915095 "Mazeikiai"
"Plunge.2013" 36 2013 5.12931627862605 "Plunge"
"Telsiai.2013" 37 2013 4.70726444903897 "Telsiai"
"Anyksciai.2013" 38 2013 4.66058066176256 "Anyksciai"
"Ignalina.2013" 39 2013 4.72101819638509 "Ignalina"
"Moletai.2013" 40 2013 4.91339431636203 "Moletai"
"Utena.2013" 41 2013 5.07880088115483 "Utena"
"Zarasai.2013" 42 2013 4.89666180531633 "Zarasai"
"Salcininkai.2013" 43 2013 4.62283108394768 "Salcininkai"
"Sirvintos.2013" 44 2013 4.75945391856449 "Sirvintos"
"Svencionys.2013" 45 2013 4.61578574976938 "Svencionys"
"Trakai.2013" 46 2013 4.73304121299031 "Trakai"
"Ukmerge.2013" 47 2013 4.82603413669891 "Ukmerge"
"Vilnius.2013" 48 2013 4.9279097932847 "Vilnius"
"Siauliai.2014" 1 2014 4.73761468526939 "Siauliai"
"Akmene.2014" 2 2014 4.54531731063959 "Akmene"
"Joniskis.2014" 3 2014 5.0919947864357 "Joniskis"
"Kelme.2014" 4 2014 4.78422986900032 "Kelme"
"Pakruojis.2014" 5 2014 4.88235409585249 "Pakruojis"
"Radviliskis.2014" 6 2014 4.90965763447596 "Radviliskis"
"Alytus.2014" 7 2014 4.25112592141893 "Alytus"
"Druskininkai.2014" 8 2014 3.22306817661632 "Druskininkai"
"Lazdijai.2014" 9 2014 4.0564815309371 "Lazdijai"
"Varena.2014" 10 2014 4.09305706608912 "Varena"
"Birstonas.2014" 11 2014 3.95649999141693 "Birstonas"
"Jonava.2014" 12 2014 4.81710269481055 "Jonava"
"Kedainiai.2014" 13 2014 4.9582991755891 "Kedainiai"
"Kaisiadorys.2014" 14 2014 4.5953834782132 "Kaisiadorys"
"Kaunas.2014" 15 2014 4.5537952097111 "Kaunas"
"Prienai.2014" 16 2014 4.43589338824914 "Prienai"
"Raseiniai.2014" 17 2014 4.48602374280631 "Raseiniai"
"Silute.2014" 18 2014 4.35823494880967 "Silute"
"Klaipeda.2014" 19 2014 4.17306473067509 "Klaipeda"
"Kretinga.2014" 20 2014 4.45346821822097 "Kretinga"
"Neringa.2014" 21 2014 2.87728569428126 "Neringa"
"Palanga.2014" 22 2014 4.23034186757188 "Palanga"
"Skuodas.2014" 23 2014 4.17618161014206 "Skuodas"
"Sakiai.2014" 24 2014 4.69031158097883 "Sakiai"
"Marijampole.2014" 25 2014 4.47558007713924 "Marijampole"
"Vilkaviskis.2014" 26 2014 4.56517835759653 "Vilkaviskis"
"Birzai.2014" 27 2014 4.65072775025056 "Birzai"
"Kupiskis.2014" 28 2014 4.56620537376863 "Kupiskis"
"Panevezys.2014" 29 2014 4.77589021974898 "Panevezys"
"Pasvalys.2014" 30 2014 4.63049513093975 "Pasvalys"
"Rokiskis.2014" 31 2014 4.41835502889531 "Rokiskis"
"Silale.2014" 32 2014 4.97920415916154 "Silale"
"Jurbarkas.2014" 33 2014 4.64453984049012 "Jurbarkas"
"Taurage.2014" 34 2014 4.75239660040843 "Taurage"
"Mazeikiai.2014" 35 2014 4.2094640171174 "Mazeikiai"
"Plunge.2014" 36 2014 4.80574604596259 "Plunge"
"Telsiai.2014" 37 2014 4.59311788588912 "Telsiai"
"Anyksciai.2014" 38 2014 4.50271865582443 "Anyksciai"
"Ignalina.2014" 39 2014 4.4503798225913 "Ignalina"
"Moletai.2014" 40 2014 4.47056026989944 "Moletai"
"Utena.2014" 41 2014 4.7738693159674 "Utena"
"Zarasai.2014" 42 2014 4.8114951687071 "Zarasai"
"Salcininkai.2014" 43 2014 4.37679013861967 "Salcininkai"
"Sirvintos.2014" 44 2014 4.53283913642765 "Sirvintos"
"Svencionys.2014" 45 2014 4.4277753891157 "Svencionys"
"Trakai.2014" 46 2014 4.5172300402796 "Trakai"
"Ukmerge.2014" 47 2014 4.59672614087977 "Ukmerge"
"Vilnius.2014" 48 2014 4.57529613907944 "Vilnius"
"Siauliai.2015" 1 2015 4.96033827289594 "Siauliai"
"Akmene.2015" 2 2015 4.91755390856687 "Akmene"
"Joniskis.2015" 3 2015 5.15424473725744 "Joniskis"
"Kelme.2015" 4 2015 4.81876882816909 "Kelme"
"Pakruojis.2015" 5 2015 5.08296059956441 "Pakruojis"
"Radviliskis.2015" 6 2015 4.88564900761908 "Radviliskis"
"Alytus.2015" 7 2015 4.2438474009196 "Alytus"
"Druskininkai.2015" 8 2015 3.22670453678478 "Druskininkai"
"Lazdijai.2015" 9 2015 3.81390158981578 "Lazdijai"
"Varena.2015" 10 2015 3.99703818340472 "Varena"
"Birstonas.2015" 11 2015 3.81324999809265 "Birstonas"
"Jonava.2015" 12 2015 4.71235826867442 "Jonava"
"Kedainiai.2015" 13 2015 5.04241091036451 "Kedainiai"
"Kaisiadorys.2015" 14 2015 4.61439158752956 "Kaisiadorys"
"Kaunas.2015" 15 2015 4.61873538568409 "Kaunas"
"Prienai.2015" 16 2015 4.28489489163364 "Prienai"
"Raseiniai.2015" 17 2015 4.50573742649409 "Raseiniai"
"Silute.2015" 18 2015 4.49492880082426 "Silute"
"Klaipeda.2015" 19 2015 4.42931856636294 "Klaipeda"
"Kretinga.2015" 20 2015 4.35809324644989 "Kretinga"
"Neringa.2015" 21 2015 3.07002378872463 "Neringa"
"Palanga.2015" 22 2015 4.46925924333752 "Palanga"
"Skuodas.2015" 23 2015 4.02941884199959 "Skuodas"
"Sakiai.2015" 24 2015 4.99837641404863 "Sakiai"
"Marijampole.2015" 25 2015 4.36839972553792 "Marijampole"
"Vilkaviskis.2015" 26 2015 4.65036695546757 "Vilkaviskis"
"Birzai.2015" 27 2015 4.82362851922351 "Birzai"
"Kupiskis.2015" 28 2015 4.54751904575977 "Kupiskis"
"Panevezys.2015" 29 2015 4.83948577734213 "Panevezys"
"Pasvalys.2015" 30 2015 5.09163477738538 "Pasvalys"
"Rokiskis.2015" 31 2015 4.47717240006692 "Rokiskis"
"Silale.2015" 32 2015 5.14498487939456 "Silale"
"Jurbarkas.2015" 33 2015 4.70749030886155 "Jurbarkas"
"Taurage.2015" 34 2015 4.64229874050071 "Taurage"
"Mazeikiai.2015" 35 2015 4.36266282358766 "Mazeikiai"
"Plunge.2015" 36 2015 4.97083280302537 "Plunge"
"Telsiai.2015" 37 2015 4.67198907934359 "Telsiai"
"Anyksciai.2015" 38 2015 4.60535228041565 "Anyksciai"
"Ignalina.2015" 39 2015 4.54752473198032 "Ignalina"
"Moletai.2015" 40 2015 4.64187519946779 "Moletai"
"Utena.2015" 41 2015 4.95126117654777 "Utena"
"Zarasai.2015" 42 2015 4.90630303215968 "Zarasai"
"Salcininkai.2015" 43 2015 4.37135496203273 "Salcininkai"
"Sirvintos.2015" 44 2015 4.69141338867761 "Sirvintos"
"Svencionys.2015" 45 2015 4.42247725978772 "Svencionys"
"Trakai.2015" 46 2015 4.31108241219289 "Trakai"
"Ukmerge.2015" 47 2015 4.80159658366899 "Ukmerge"
"Vilnius.2015" 48 2015 4.57948009075286 "Vilnius"
