"Municipality" "Year" "ID" "LAI_Avg" "LAI_Med" "LAI_Q75" "LAI_Q90" "LAI_Max" "Forest_Coverage"
"461" "Telsiai" 2013 37 3.31635822125581 3.08545834577486 3.96912077074799 4.70726444903897 5.54899104839933 35.2
"462" "Telsiai" 2014 37 3.27643588554604 3.10144819349059 3.98830223031406 4.59311788588912 5.31121225914125 35.2
"463" "Trakai" 2004 46 2.85858121198541 2.74031333588078 3.46427220555628 3.93003129763819 4.55540628668319 47.5
"464" "Trakai" 2005 46 3.16772479791849 2.9610495478283 3.92352941176471 4.50052432415615 5.14048519629581 47.7
"465" "Trakai" 2006 46 2.80689229813561 2.66730352821297 3.4802236859267 3.93201251765717 4.47019694795878 47.7
"466" "Trakai" 2007 46 3.2320784474355 3.06531652018851 3.87553149863049 4.45537758725585 5.12690752575975 47.7
"467" "Trakai" 2008 46 2.9781457753585 2.87542988154375 3.54230794313291 4.01804877017862 4.62941176470588 47.7
"468" "Trakai" 2009 46 3.14165973958363 3.02151318303401 3.82310551715143 4.36192251906738 5.00264771096909 47.7
"469" "Trakai" 2010 46 3.56249240934687 3.42188256273086 4.12814619196661 4.6611098040624 5.2712441314554 49.6
"470" "Trakai" 2011 46 3.34979673546184 3.23334607056426 3.99464006259781 4.54494913368096 5.18708920187793 49.7
"471" "Trakai" 2012 46 3.39929559833316 3.25606929053624 4.06064162754304 4.59781298309052 5.23991914449661 49.7
"472" "Trakai" 2013 46 3.45743880308239 3.17444911476245 4.10489045383412 4.73304121299031 5.43698487219614 49.8
"473" "Trakai" 2014 46 3.37076404316428 3.23994395618393 3.98614371413667 4.5172300402796 5.147209181012 49.9
"474" "Ukmerge" 2004 47 2.996998563414 2.79832410824108 3.59413886733902 4.19065321974832 4.94439100077579 31.3
"475" "Ukmerge" 2005 47 3.20085691685265 2.94869311193112 3.96641194724593 4.62577502088643 5.3199689681924 31.4
"476" "Ukmerge" 2006 47 2.79323348976685 2.58239544895449 3.47938324282389 4.04737005338824 4.66916989914663 31.4
"477" "Ukmerge" 2007 47 3.278269612725 2.9424815498155 3.92050426687355 4.64211791935958 5.48938712179984 31.4
"478" "Ukmerge" 2008 47 3.02987981297213 2.84049815498155 3.58433281613654 4.17166950796999 4.86626842513576 32.6
"479" "Ukmerge" 2009 47 3.12763992636103 2.99924661746617 3.74811093871218 4.27184639064354 4.93728471683476 32.4
"480" "Ukmerge" 2010 47 3.47741417667756 3.28766912669127 4.05044220325834 4.624453064391 5.31346780449961 32.4
"481" "Ukmerge" 2011 47 3.32770516777421 3.19315805658057 3.99511249030256 4.59232117481986 5.27387121799845 32.4
"482" "Ukmerge" 2012 47 3.47608664914949 3.27536900369004 4.17524049650892 4.83909852487344 5.55081458494957 32.4
"483" "Ukmerge" 2013 47 3.45418556303622 3.17596863468635 4.11303335919317 4.82603413669891 5.58771140418929 32.4
"484" "Ukmerge" 2014 47 3.33006511977808 3.15685731857319 3.99480993017843 4.59672614087977 5.28834755624515 32.5
"485" "Utena" 2004 41 3.30135614502105 3.12639013052029 3.96550009125753 4.52616900962555 5.21131593356452 31.8
"486" "Utena" 2005 41 3.44322151059786 3.18889683532988 4.25435298412119 4.97505201582361 5.65342215732798 31.8
"487" "Utena" 2006 41 2.89758456672811 2.75217235830502 3.501419054572 4.06347508246848 4.75928089067348 31.8
"488" "Utena" 2007 41 3.43745236668991 3.20434471661005 4.15516061325059 4.85285271264968 5.67236722029567 31.8
"489" "Utena" 2008 41 2.9692354714398 2.74083676023601 3.59326519437854 4.23676948011259 4.94535499178682 31.8
"490" "Utena" 2009 41 3.30359618905156 3.2405864473449 3.95234988136521 4.47267384049579 5.14546450082132 33
"491" "Utena" 2010 41 3.83100918559853 3.67820489898087 4.39374885928089 4.98102025341696 5.66433655776602 33.1
"492" "Utena" 2011 41 3.75191131413252 3.57993920972644 4.48532578937762 5.22271034397725 5.90027377258624 33.1
"493" "Utena" 2012 41 3.69228077204578 3.5031110316467 4.41838382916591 5.05436940778888 5.71140719109327 33.2
"494" "Utena" 2013 41 3.67372327627757 3.3623636688718 4.32916134331082 5.07880088115483 5.84059134878627 33.2
"495" "Utena" 2014 41 3.52855277755442 3.33738601823708 4.13877532396423 4.7738693159674 5.5012593538967 33.4
"496" "Varena" 2004 10 2.66804650162535 2.57917708962305 3.1874144799515 3.63234952102546 4.28069628474929 69
"497" "Varena" 2005 10 2.92964220317754 2.77679634262055 3.5896228457608 4.11309517377009 4.79107127392396 69.1
"498" "Varena" 2006 10 2.70531118672519 2.65329077891831 3.24276651944228 3.6938408177849 4.33712652637049 69.1
"499" "Varena" 2007 10 2.91593249362475 2.85414474251704 3.46230839179008 3.9424976108373 4.62783406945527 69.1
"500" "Varena" 2008 10 2.65483176679656 2.5729664452687 3.10028362345198 3.5349865672309 4.14927686845068 69.1
"501" "Varena" 2009 10 2.88455491387552 2.76440093159665 3.48908374469559 4.03819173227464 4.74723304754482 69.1
"502" "Varena" 2010 10 3.17660513358162 3.08017769343569 3.68638174417598 4.19880487751401 4.91317225253313 69.1
"503" "Varena" 2011 10 2.97123931994028 2.89290088846718 3.49356326318524 4.00613578487663 4.71627262492422 68.9
"504" "Varena" 2012 10 3.00206518926836 2.86770464935737 3.57570148090413 4.14424265554852 4.8980774227072 68.7
"505" "Varena" 2013 10 3.08429046880008 2.93360648667299 3.6759959296787 4.26124707473308 5.01337143846887 68.7
"506" "Varena" 2014 10 3.02247772776092 2.89249547140516 3.53937169827661 4.09305706608912 4.82734909500303 68.7
"507" "Vilkaviskis" 2004 26 2.8545220228464 2.55026329199932 3.41222904932582 4.09296978956849 4.93573988735279 10.5
"508" "Vilkaviskis" 2005 26 2.99842551273043 2.57127569220316 3.90703191670934 4.74403823246055 5.54959890766342 10.6
"509" "Vilkaviskis" 2006 26 2.32676132589983 1.95077288941736 2.9208013312852 3.70246628901112 4.58139614268647 10.6
"510" "Vilkaviskis" 2007 26 2.92185105714676 2.44253439782572 3.6212962962963 4.55749274724416 5.48637992831541 10.6
"511" "Vilkaviskis" 2008 26 2.51775489378536 2.25554611856633 3.02172725721113 3.74277009159901 4.53533026113671 10.6
"512" "Vilkaviskis" 2009 26 2.7176468262541 2.39045354170206 3.36885133981908 4.09781191019012 4.95084485407066 10.6
"513" "Vilkaviskis" 2010 26 3.02879067032037 2.66779344317989 3.8073647380099 4.64122716694038 5.46398702850316 10.6
"514" "Vilkaviskis" 2011 26 2.80337279274555 2.54022422286394 3.44696620583717 4.1652841752087 5.01184502474825 10.6
"515" "Vilkaviskis" 2012 26 2.97789963781643 2.61229828435536 3.65234681686295 4.45487284561863 5.3352619901007 10.6
"516" "Vilkaviskis" 2013 26 3.02628221473204 2.55055206386954 3.84699180747568 4.88947602081755 5.77719747397167 11
"517" "Vilkaviskis" 2014 26 2.93047761454187 2.55651435366061 3.74569039085168 4.56517835759653 5.37887011435398 11
"518" "Vilnius" 2004 48 2.98782861923828 2.75514662133447 3.59711580898579 4.12772530326672 4.81445846941478 39.5
"519" "Vilnius" 2005 48 3.11190107156013 2.81573310667233 3.87280210080325 4.5126198235841 5.19553358637126 39.6
"520" "Vilnius" 2006 48 2.78864912201107 2.57912452188695 3.42945758672434 3.95874039862686 4.56822314414335 39.6
"521" "Vilnius" 2007 48 3.27325253269401 3.03207819804505 3.92459616912349 4.55353782033234 5.27491393768206 39.6
"522" "Vilnius" 2008 48 3.06101307576703 2.84924776880578 3.65144761232236 4.18037072432221 4.84221908376732 39.7
"523" "Vilnius" 2009 48 3.22019224385916 3.04206544836379 3.92665725130197 4.45969811825984 5.11529702533322 39.7
"524" "Vilnius" 2010 48 3.57742699440201 3.36787930301742 4.14628387324565 4.68869185207359 5.35594492011652 40.3
"525" "Vilnius" 2011 48 3.41635745375837 3.20694432639184 4.11929340630241 4.74599434618327 5.42177597316621 41.6
"526" "Vilnius" 2012 48 3.45156292516342 3.26226944326392 4.07456086150587 4.6279742209212 5.30346014652661 41.6
"527" "Vilnius" 2013 48 3.57611302417044 3.22106247343816 4.26510504016241 4.9279097932847 5.61925147850649 41.6
"528" "Vilnius" 2014 48 3.34271982198322 3.10218444538887 3.98025862829906 4.57529613907944 5.26176185011916 41.6
"529" "Zarasai" 2004 42 3.17927120730299 2.92029256676306 3.87055181205609 4.40512839126101 5.02892005099253 37.2
"530" "Zarasai" 2005 42 3.44551618761052 3.18725973805069 4.27602440356948 4.9237169876578 5.56479694044801 37.2
"531" "Zarasai" 2006 42 2.98731257562527 2.77559108691954 3.68367328355491 4.25408668233232 4.88561282097979 37.2
"532" "Zarasai" 2007 42 3.49682931927742 3.20396325905766 4.17149426334001 4.77701876132655 5.52269167729011 37.2
"533" "Zarasai" 2008 42 2.97629034308737 2.66232352440891 3.6329630304134 4.24397558868094 4.89306137315607 37.3
"534" "Zarasai" 2009 42 3.26028938927682 3.10738220785848 3.97833272627937 4.50247859466795 5.16519759606629 37.2
"535" "Zarasai" 2010 42 3.82200769302937 3.54941316550434 4.39679020214897 4.92320523426151 5.56162811873976 37.2
"536" "Zarasai" 2011 42 3.63809031859296 3.3050178601803 4.38013567656165 5.09282279364552 5.78266253869969 37.2
"537" "Zarasai" 2012 42 3.66486437225738 3.37875489028746 4.37857858313604 4.97562192428136 5.60544527408487 37.2
"538" "Zarasai" 2013 42 3.59636913522545 3.253699608777 4.23116463303588 4.89666180531633 5.66754689491896 37.2
"539" "Zarasai" 2014 42 3.59835212870862 3.32745364857969 4.22870606446913 4.8114951687071 5.48945547259151 37.3
